id,station,date,prcp,tobs
9861,USC00519523,2010-12-12,0.09,75.0
9862,USC00519523,2010-12-13,0.02,67.0
9863,USC00519523,2010-12-14,0.04,71.0
9864,USC00519523,2010-12-15,0.0,74.0
9865,USC00519523,2010-12-16,0.0,66.0
9866,USC00519523,2010-12-17,0.0,66.0
9867,USC00519523,2010-12-18,0.0,77.0
9868,USC00519523,2010-12-19,2.86,70.0
9869,USC00519523,2010-12-20,4.95,73.0
9870,USC00519523,2010-12-21,0.63,71.0
9871,USC00519523,2010-12-22,0.58,71.0
9872,USC00519523,2010-12-23,0.11,71.0
9873,USC00519523,2010-12-24,0.02,67.0
9874,USC00519523,2010-12-25,0.02,71.0
9875,USC00519523,2010-12-26,0.74,74.0
9876,USC00519523,2010-12-27,0.09,76.0
9877,USC00519523,2010-12-28,0.07,72.0
9878,USC00519523,2010-12-29,0.04,74.0
9879,USC00519523,2010-12-30,0.27,75.0
9880,USC00519523,2010-12-31,0.01,69.0
9881,USC00519523,2011-01-01,0.03,69.0
9882,USC00519523,2011-01-02,0.0,74.0
9883,USC00519523,2011-01-03,0.0,74.0
9884,USC00519523,2011-01-04,0.0,73.0
9885,USC00519523,2011-01-05,0.0,62.0
9886,USC00519523,2011-01-06,0.15,68.0
9887,USC00519523,2011-01-07,0.02,66.0
9888,USC00519523,2011-01-08,0.0,73.0
9889,USC00519523,2011-01-09,0.0,73.0
9890,USC00519523,2011-01-10,0.0,73.0
9891,USC00519523,2011-01-11,0.43,58.0
9892,USC00519523,2011-01-12,1.34,71.0
9893,USC00519523,2011-01-13,3.62,70.0
9894,USC00519523,2011-01-14,0.1,76.0
9895,USC00519523,2011-01-15,0.0,66.0
9896,USC00519523,2011-01-16,0.0,70.0
9897,USC00519523,2011-01-17,0.19,70.0
9898,USC00519523,2011-01-18,0.0,63.0
9899,USC00519523,2011-01-19,0.07,63.0
9900,USC00519523,2011-01-20,0.0,70.0
9901,USC00519523,2011-01-21,0.0,74.0
9902,USC00519523,2011-01-22,0.0,75.0
9903,USC00519523,2011-01-23,0.0,76.0
9904,USC00519523,2011-01-24,0.0,72.0
9905,USC00519523,2011-01-25,0.0,62.0
9906,USC00519523,2011-01-26,0.0,65.0
9907,USC00519523,2011-01-27,0.0,71.0
9908,USC00519523,2011-01-28,0.0,72.0
9909,USC00519523,2011-01-29,0.01,76.0
9910,USC00519523,2011-01-30,0.0,67.0
9911,USC00519523,2011-01-31,0.15,66.0
9912,USC00519523,2011-02-01,0.0,70.0
9913,USC00519523,2011-02-02,0.0,70.0
9914,USC00519523,2011-02-03,0.0,66.0
9915,USC00519523,2011-02-04,0.0,61.0
9916,USC00519523,2011-02-05,0.0,73.0
9917,USC00519523,2011-02-06,0.0,75.0
9918,USC00519523,2011-02-07,0.95,67.0
9919,USC00519523,2011-02-08,0.18,71.0
9920,USC00519523,2011-02-09,0.0,74.0
9921,USC00519523,2011-02-10,0.04,69.0
9922,USC00519523,2011-02-11,0.29,68.0
9923,USC00519523,2011-02-12,1.82,72.0
9924,USC00519523,2011-02-13,0.71,76.0
9925,USC00519523,2011-02-15,0.0,73.0
9926,USC00519523,2011-02-16,0.0,73.0
9927,USC00519523,2011-02-17,0.0,72.0
9928,USC00519523,2011-02-18,0.01,76.0
9929,USC00519523,2011-02-19,0.0,76.0
9930,USC00519523,2011-02-20,0.3,73.0
9931,USC00519523,2011-02-21,0.02,76.0
9932,USC00519523,2011-02-22,0.01,73.0
9933,USC00519523,2011-02-23,0.01,73.0
9934,USC00519523,2011-02-24,1.44,68.0
9935,USC00519523,2011-02-25,0.0,66.0
9936,USC00519523,2011-02-26,0.05,77.0
9937,USC00519523,2011-02-27,0.0,75.0
9938,USC00519523,2011-02-28,0.02,70.0
9939,USC00519523,2011-03-01,0.18,67.0
9940,USC00519523,2011-03-02,0.01,72.0
9941,USC00519523,2011-03-03,0.06,71.0
9942,USC00519523,2011-03-04,1.7,72.0
9943,USC00519523,2011-03-05,0.22,69.0
9944,USC00519523,2011-03-06,0.27,74.0
9945,USC00519523,2011-03-07,0.03,73.0
9946,USC00519523,2011-03-08,0.01,73.0
9947,USC00519523,2011-03-09,0.9,70.0
9948,USC00519523,2011-03-10,0.27,72.0
9949,USC00519523,2011-03-11,0.2,71.0
9950,USC00519523,2011-03-12,0.01,75.0
9951,USC00519523,2011-03-13,0.0,77.0
9952,USC00519523,2011-03-14,0.0,70.0
9953,USC00519523,2011-03-15,0.0,73.0
9954,USC00519523,2011-03-16,0.0,74.0
9955,USC00519523,2011-03-17,0.07,73.0
9956,USC00519523,2011-03-18,0.05,72.0
9957,USC00519523,2011-03-19,0.08,73.0
9958,USC00519523,2011-03-20,0.23,74.0
9959,USC00519523,2011-03-21,0.0,74.0
9960,USC00519523,2011-03-22,0.17,73.0
9961,USC00519523,2011-03-23,0.0,74.0
9962,USC00519523,2011-03-24,0.19,76.0
9963,USC00519523,2011-03-25,0.02,76.0
9964,USC00519523,2011-03-26,0.0,74.0
9965,USC00519523,2011-03-27,0.0,74.0
9966,USC00519523,2011-03-29,0.0,73.0
9967,USC00519523,2011-03-30,0.0,73.0
9968,USC00519523,2011-03-31,0.0,73.0
9969,USC00519523,2011-04-01,0.07,73.0
9970,USC00519523,2011-04-02,0.0,79.0
9971,USC00519523,2011-04-03,0.0,78.0
9972,USC00519523,2011-04-04,0.0,73.0
9973,USC00519523,2011-04-05,0.0,73.0
9974,USC00519523,2011-04-06,0.11,72.0
9975,USC00519523,2011-04-07,0.5,67.0
9976,USC00519523,2011-04-08,0.68,69.0
9977,USC00519523,2011-04-09,0.02,76.0
9978,USC00519523,2011-04-10,0.01,75.0
9979,USC00519523,2011-04-11,0.0,74.0
9980,USC00519523,2011-04-12,0.0,74.0
9981,USC00519523,2011-04-13,0.0,69.0
9982,USC00519523,2011-04-14,0.2,75.0
9983,USC00519523,2011-04-15,0.0,73.0
9984,USC00519523,2011-04-16,0.22,75.0
9985,USC00519523,2011-04-17,0.0,73.0
9986,USC00519523,2011-04-18,0.0,73.0
9987,USC00519523,2011-04-19,0.0,74.0
9988,USC00519523,2011-04-20,0.0,71.0
9989,USC00519523,2011-04-21,0.0,74.0
9990,USC00519523,2011-04-22,0.0,76.0
9991,USC00519523,2011-04-23,0.0,79.0
9992,USC00519523,2011-04-24,0.0,79.0
9993,USC00519523,2011-04-25,0.0,75.0
9994,USC00519523,2011-04-26,0.0,77.0
9995,USC00519523,2011-04-27,0.0,78.0
9996,USC00519523,2011-04-28,0.0,79.0
9997,USC00519523,2011-04-29,0.07,75.0
9998,USC00519523,2011-04-30,0.0,75.0
9999,USC00519523,2011-05-01,0.0,75.0
10000,USC00519523,2011-05-02,0.0,79.0
10001,USC00519523,2011-05-03,1.03,73.0
10002,USC00519523,2011-05-04,0.06,75.0
10003,USC00519523,2011-05-05,0.0,74.0
10004,USC00519523,2011-05-06,0.19,72.0
10005,USC00519523,2011-05-07,0.2,74.0
10006,USC00519523,2011-05-08,0.51,75.0
10007,USC00519523,2011-05-09,0.1,75.0
10008,USC00519523,2011-05-10,0.05,73.0
10009,USC00519523,2011-05-11,0.15,71.0
10010,USC00519523,2011-05-12,0.01,77.0
10011,USC00519523,2011-05-13,0.01,75.0
10012,USC00519523,2011-05-14,0.0,78.0
10013,USC00519523,2011-05-15,0.0,75.0
10014,USC00519523,2011-05-16,0.0,76.0
10015,USC00519523,2011-05-17,0.0,76.0
10016,USC00519523,2011-05-18,0.0,73.0
10017,USC00519523,2011-05-19,0.01,78.0
10018,USC00519523,2011-05-20,0.0,76.0
10019,USC00519523,2011-05-21,0.0,79.0
10020,USC00519523,2011-05-22,0.02,76.0
10021,USC00519523,2011-05-23,0.0,76.0
10022,USC00519523,2011-05-24,0.0,76.0
10023,USC00519523,2011-05-25,0.0,75.0
10024,USC00519523,2011-05-26,0.0,75.0
10025,USC00519523,2011-05-27,0.1,76.0
10026,USC00519523,2011-05-28,0.01,75.0
10027,USC00519523,2011-05-29,0.03,75.0
10028,USC00519523,2011-05-30,0.01,76.0
10029,USC00519523,2011-05-31,0.08,76.0
10030,USC00519523,2011-06-01,0.15,79.0
10031,USC00519523,2011-06-02,0.01,76.0
10032,USC00519523,2011-06-03,0.09,72.0
10033,USC00519523,2011-06-04,0.51,71.0
10034,USC00519523,2011-06-05,0.25,72.0
10035,USC00519523,2011-06-06,0.03,76.0
10036,USC00519523,2011-06-07,0.03,74.0
10037,USC00519523,2011-06-08,0.0,75.0
10038,USC00519523,2011-06-09,0.0,76.0
10039,USC00519523,2011-06-10,0.0,77.0
10040,USC00519523,2011-06-11,0.0,76.0
10041,USC00519523,2011-06-12,0.09,75.0
10042,USC00519523,2011-06-13,0.0,76.0
10043,USC00519523,2011-06-14,0.0,76.0
10044,USC00519523,2011-06-15,0.0,76.0
10045,USC00519523,2011-06-16,0.09,75.0
10046,USC00519523,2011-06-17,0.0,76.0
10047,USC00519523,2011-06-18,0.0,76.0
10048,USC00519523,2011-06-19,0.17,79.0
10049,USC00519523,2011-06-20,0.14,74.0
10050,USC00519523,2011-06-21,0.38,73.0
10051,USC00519523,2011-06-22,0.17,75.0
10052,USC00519523,2011-06-23,0.05,74.0
10053,USC00519523,2011-06-24,0.03,75.0
10054,USC00519523,2011-06-25,0.0,76.0
10055,USC00519523,2011-06-26,0.12,72.0
10056,USC00519523,2011-06-27,0.02,74.0
10057,USC00519523,2011-06-28,0.02,74.0
10058,USC00519523,2011-06-29,0.0,75.0
10059,USC00519523,2011-06-30,0.0,75.0
10060,USC00519523,2011-07-01,0.01,81.0
10061,USC00519523,2011-07-02,0.01,76.0
10062,USC00519523,2011-07-03,0.12,76.0
10063,USC00519523,2011-07-04,0.06,76.0
10064,USC00519523,2011-07-05,0.04,75.0
10065,USC00519523,2011-07-06,0.08,79.0
10066,USC00519523,2011-07-07,0.06,73.0
10067,USC00519523,2011-07-08,0.04,75.0
10068,USC00519523,2011-07-09,0.01,79.0
10069,USC00519523,2011-07-10,0.01,77.0
10070,USC00519523,2011-07-11,0.01,76.0
10071,USC00519523,2011-07-12,0.0,76.0
10072,USC00519523,2011-07-13,0.0,74.0
10073,USC00519523,2011-07-14,0.0,76.0
10074,USC00519523,2011-07-15,0.0,76.0
10075,USC00519523,2011-07-16,0.0,77.0
10076,USC00519523,2011-07-17,0.06,78.0
10077,USC00519523,2011-07-18,0.0,75.0
10078,USC00519523,2011-07-19,0.0,75.0
10079,USC00519523,2011-07-20,0.16,71.0
10080,USC00519523,2011-07-21,0.0,77.0
10081,USC00519523,2011-07-22,0.09,75.0
10082,USC00519523,2011-07-23,0.08,77.0
10083,USC00519523,2011-07-24,0.0,74.0
10084,USC00519523,2011-07-25,0.12,76.0
10085,USC00519523,2011-07-26,0.0,76.0
10086,USC00519523,2011-07-27,0.06,75.0
10087,USC00519523,2011-07-28,0.04,76.0
10088,USC00519523,2011-07-29,0.02,77.0
10089,USC00519523,2011-07-30,0.2,76.0
10090,USC00519523,2011-07-31,0.01,78.0
10091,USC00519523,2011-08-01,0.0,76.0
10092,USC00519523,2011-08-02,0.0,76.0
10093,USC00519523,2011-08-03,0.0,77.0
10094,USC00519523,2011-08-04,0.0,77.0
10095,USC00519523,2011-08-05,0.0,77.0
10096,USC00519523,2011-08-06,0.0,76.0
10097,USC00519523,2011-08-07,0.12,77.0
10098,USC00519523,2011-08-08,0.0,76.0
10099,USC00519523,2011-08-09,0.19,78.0
10100,USC00519523,2011-08-10,0.0,76.0
10101,USC00519523,2011-08-11,0.0,76.0
10102,USC00519523,2011-08-12,0.0,76.0
10103,USC00519523,2011-08-13,0.0,77.0
10104,USC00519523,2011-08-14,0.0,80.0
10105,USC00519523,2011-08-15,0.5,76.0
10106,USC00519523,2011-08-16,0.01,76.0
10107,USC00519523,2011-08-17,0.0,76.0
10108,USC00519523,2011-08-18,0.05,75.0
10109,USC00519523,2011-08-19,0.02,83.0
10110,USC00519523,2011-08-20,0.0,82.0
10111,USC00519523,2011-08-21,0.02,78.0
10112,USC00519523,2011-08-22,0.0,76.0
10113,USC00519523,2011-08-23,0.22,75.0
10114,USC00519523,2011-08-24,0.0,77.0
10115,USC00519523,2011-08-25,0.08,75.0
10116,USC00519523,2011-08-26,0.0,77.0
10117,USC00519523,2011-08-27,0.0,81.0
10118,USC00519523,2011-08-28,0.0,79.0
10119,USC00519523,2011-08-29,0.15,76.0
10120,USC00519523,2011-08-30,0.13,76.0
10121,USC00519523,2011-08-31,0.01,76.0
10122,USC00519523,2011-09-01,0.09,77.0
10123,USC00519523,2011-09-02,0.03,77.0
10124,USC00519523,2011-09-03,0.0,78.0
10125,USC00519523,2011-09-04,0.0,81.0
10126,USC00519523,2011-09-05,0.0,78.0
10127,USC00519523,2011-09-07,0.0,70.0
10128,USC00519523,2011-09-08,0.0,72.0
10129,USC00519523,2011-09-09,0.0,78.0
10130,USC00519523,2011-09-10,0.0,79.0
10131,USC00519523,2011-09-11,0.0,75.0
10132,USC00519523,2011-09-12,0.0,77.0
10133,USC00519523,2011-09-13,0.09,73.0
10134,USC00519523,2011-09-14,0.0,75.0
10135,USC00519523,2011-09-15,0.0,78.0
10136,USC00519523,2011-09-16,0.17,80.0
10137,USC00519523,2011-09-17,0.0,76.0
10138,USC00519523,2011-09-18,0.2,77.0
10139,USC00519523,2011-09-19,0.03,77.0
10140,USC00519523,2011-09-20,0.0,77.0
10141,USC00519523,2011-09-21,0.04,76.0
10142,USC00519523,2011-09-22,0.03,77.0
10143,USC00519523,2011-09-23,0.0,75.0
10144,USC00519523,2011-09-24,0.0,78.0
10145,USC00519523,2011-09-25,0.0,81.0
10146,USC00519523,2011-09-26,0.0,69.0
10147,USC00519523,2011-09-27,0.0,76.0
10148,USC00519523,2011-09-28,0.04,75.0
10149,USC00519523,2011-09-29,0.0,77.0
10150,USC00519523,2011-09-30,0.0,82.0
10151,USC00519523,2011-10-01,0.0,77.0
10152,USC00519523,2011-10-02,0.0,80.0
10153,USC00519523,2011-10-03,0.0,84.0
10154,USC00519523,2011-10-04,0.13,75.0
10155,USC00519523,2011-10-05,0.0,76.0
10156,USC00519523,2011-10-06,0.0,75.0
10157,USC00519523,2011-10-07,0.02,72.0
10158,USC00519523,2011-10-08,0.0,82.0
10159,USC00519523,2011-10-09,0.14,77.0
10160,USC00519523,2011-10-10,0.0,75.0
10161,USC00519523,2011-10-11,0.14,76.0
10162,USC00519523,2011-10-12,0.0,80.0
10163,USC00519523,2011-10-13,0.0,80.0
10164,USC00519523,2011-10-14,0.07,79.0
10165,USC00519523,2011-10-15,0.26,79.0
10166,USC00519523,2011-10-16,0.0,79.0
10167,USC00519523,2011-10-17,0.2,70.0
10168,USC00519523,2011-10-18,0.12,72.0
10169,USC00519523,2011-10-19,0.01,68.0
10170,USC00519523,2011-10-20,0.0,78.0
10171,USC00519523,2011-10-21,0.01,77.0
10172,USC00519523,2011-10-22,0.0,76.0
10173,USC00519523,2011-10-23,0.0,77.0
10174,USC00519523,2011-10-24,0.29,73.0
10175,USC00519523,2011-10-25,0.0,77.0
10176,USC00519523,2011-10-26,0.0,79.0
10177,USC00519523,2011-10-27,0.0,73.0
10178,USC00519523,2011-10-28,0.1,76.0
10179,USC00519523,2011-10-29,0.05,80.0
10180,USC00519523,2011-10-30,0.03,72.0
10181,USC00519523,2011-10-31,0.0,75.0
10182,USC00519523,2011-11-01,0.54,74.0
10183,USC00519523,2011-11-02,0.03,73.0
10184,USC00519523,2011-11-03,0.02,78.0
10185,USC00519523,2011-11-04,0.05,73.0
10186,USC00519523,2011-11-05,0.0,78.0
10187,USC00519523,2011-11-06,0.0,81.0
10188,USC00519523,2011-11-07,0.0,75.0
10189,USC00519523,2011-11-08,0.01,74.0
10190,USC00519523,2011-11-09,0.05,74.0
10191,USC00519523,2011-11-10,0.0,75.0
10192,USC00519523,2011-11-11,0.12,75.0
10193,USC00519523,2011-11-12,0.0,77.0
10194,USC00519523,2011-11-13,0.0,79.0
10195,USC00519523,2011-11-14,0.0,78.0
10196,USC00519523,2011-11-15,0.0,77.0
10197,USC00519523,2011-11-16,0.0,78.0
10198,USC00519523,2011-11-17,0.05,75.0
10199,USC00519523,2011-11-18,0.0,76.0
10200,USC00519523,2011-11-19,0.01,74.0
10201,USC00519523,2011-11-20,0.02,75.0
10202,USC00519523,2011-11-21,0.0,76.0
10203,USC00519523,2011-11-22,0.1,72.0
10204,USC00519523,2011-11-23,0.01,72.0
10205,USC00519523,2011-11-24,0.0,72.0
10206,USC00519523,2011-11-25,0.0,73.0
10207,USC00519523,2011-11-26,0.0,77.0
10208,USC00519523,2011-11-27,0.0,75.0
10209,USC00519523,2011-11-28,0.0,71.0
10210,USC00519523,2011-11-29,0.0,69.0
10211,USC00519523,2011-11-30,0.22,66.0
10212,USC00519523,2011-12-01,0.12,69.0
10213,USC00519523,2011-12-02,0.42,69.0
10214,USC00519523,2011-12-03,0.02,75.0
10215,USC00519523,2011-12-04,0.0,73.0
10216,USC00519523,2011-12-05,0.0,73.0
10217,USC00519523,2011-12-06,0.01,72.0
10218,USC00519523,2011-12-07,0.0,72.0
10219,USC00519523,2011-12-08,0.0,72.0
10220,USC00519523,2011-12-09,0.08,74.0
10221,USC00519523,2011-12-10,0.07,72.0
10222,USC00519523,2011-12-11,0.55,73.0
10223,USC00519523,2011-12-12,0.21,73.0
10224,USC00519523,2011-12-13,0.39,73.0
10225,USC00519523,2011-12-14,0.02,73.0
10226,USC00519523,2011-12-15,0.09,74.0
10227,USC00519523,2011-12-16,0.02,73.0
10228,USC00519523,2011-12-17,0.25,71.0
10229,USC00519523,2011-12-18,0.08,72.0
10230,USC00519523,2011-12-19,0.1,73.0
10231,USC00519523,2011-12-20,0.24,74.0
10232,USC00519523,2011-12-21,0.19,72.0
10233,USC00519523,2011-12-22,0.02,73.0
10234,USC00519523,2011-12-23,0.01,73.0
10235,USC00519523,2011-12-24,0.1,71.0
10236,USC00519523,2011-12-25,0.07,73.0
10237,USC00519523,2011-12-26,0.05,75.0
10238,USC00519523,2011-12-27,0.04,71.0
10239,USC00519523,2011-12-28,0.0,72.0
10240,USC00519523,2011-12-29,0.01,73.0
10241,USC00519523,2011-12-30,0.0,71.0
10242,USC00519523,2011-12-31,0.0,65.0
10243,USC00519523,2012-01-01,0.0,70.0
10244,USC00519523,2012-01-02,0.0,63.0
10245,USC00519523,2012-01-03,0.0,64.0
10246,USC00519523,2012-01-04,0.0,72.0
10247,USC00519523,2012-01-05,0.0,73.0
10248,USC00519523,2012-01-06,0.0,71.0
10249,USC00519523,2012-01-07,0.0,73.0
10250,USC00519523,2012-01-08,0.0,64.0
10251,USC00519523,2012-01-09,0.08,70.0
10252,USC00519523,2012-01-10,0.0,71.0
10253,USC00519523,2012-01-11,0.0,69.0
10254,USC00519523,2012-01-12,0.0,67.0
10255,USC00519523,2012-01-13,0.0,65.0
10256,USC00519523,2012-01-14,0.0,74.0
10257,USC00519523,2012-01-15,0.0,75.0
10258,USC00519523,2012-01-16,0.0,75.0
10259,USC00519523,2012-01-17,0.13,75.0
10260,USC00519523,2012-01-18,0.07,75.0
10261,USC00519523,2012-01-19,0.0,66.0
10262,USC00519523,2012-01-20,0.0,72.0
10263,USC00519523,2012-01-21,0.0,76.0
10264,USC00519523,2012-01-22,0.0,75.0
10265,USC00519523,2012-01-23,0.0,63.0
10266,USC00519523,2012-01-24,0.0,64.0
10267,USC00519523,2012-01-25,0.0,69.0
10268,USC00519523,2012-01-26,0.0,74.0
10269,USC00519523,2012-01-27,0.08,66.0
10270,USC00519523,2012-01-28,0.0,74.0
10271,USC00519523,2012-01-29,0.09,76.0
10272,USC00519523,2012-01-30,0.01,69.0
10273,USC00519523,2012-01-31,0.1,70.0
10274,USC00519523,2012-02-01,0.0,63.0
10275,USC00519523,2012-02-02,0.0,72.0
10276,USC00519523,2012-02-03,0.0,63.0
10277,USC00519523,2012-02-04,0.0,63.0
10278,USC00519523,2012-02-05,0.0,76.0
10279,USC00519523,2012-02-06,0.29,65.0
10280,USC00519523,2012-02-07,0.49,72.0
10281,USC00519523,2012-02-08,0.41,61.0
10282,USC00519523,2012-02-09,0.03,63.0
10283,USC00519523,2012-02-10,0.0,70.0
10284,USC00519523,2012-02-11,0.0,75.0
10285,USC00519523,2012-02-12,0.0,76.0
10286,USC00519523,2012-02-13,0.09,72.0
10287,USC00519523,2012-02-14,0.0,69.0
10288,USC00519523,2012-02-15,0.04,66.0
10289,USC00519523,2012-02-16,0.0,73.0
10290,USC00519523,2012-02-17,0.0,75.0
10291,USC00519523,2012-02-18,0.09,74.0
10292,USC00519523,2012-02-19,0.03,77.0
10293,USC00519523,2012-02-20,0.01,74.0
10294,USC00519523,2012-02-21,0.0,72.0
10295,USC00519523,2012-02-22,0.0,73.0
10296,USC00519523,2012-02-23,0.0,73.0
10297,USC00519523,2012-02-24,0.0,71.0
10298,USC00519523,2012-02-25,0.1,73.0
10299,USC00519523,2012-02-26,0.07,74.0
10300,USC00519523,2012-02-27,0.0,72.0
10301,USC00519523,2012-02-28,0.0,72.0
10302,USC00519523,2012-02-29,0.0,73.0
10303,USC00519523,2012-03-01,0.0,73.0
10304,USC00519523,2012-03-02,0.0,68.0
10305,USC00519523,2012-03-03,0.11,73.0
10306,USC00519523,2012-03-04,0.1,73.0
10307,USC00519523,2012-03-05,2.71,67.0
10308,USC00519523,2012-03-06,6.38,69.0
10309,USC00519523,2012-03-07,5.32,68.0
10310,USC00519523,2012-03-08,0.22,69.0
10311,USC00519523,2012-03-09,0.16,67.0
10312,USC00519523,2012-03-10,0.17,75.0
10313,USC00519523,2012-03-11,0.05,75.0
10314,USC00519523,2012-03-12,0.15,71.0
10315,USC00519523,2012-03-13,0.02,70.0
10316,USC00519523,2012-03-14,0.0,71.0
10317,USC00519523,2012-03-15,0.05,69.0
10318,USC00519523,2012-03-16,0.0,71.0
10319,USC00519523,2012-03-17,0.01,73.0
10320,USC00519523,2012-03-18,0.08,71.0
10321,USC00519523,2012-03-19,0.04,72.0
10322,USC00519523,2012-03-20,0.0,71.0
10323,USC00519523,2012-03-21,0.0,71.0
10324,USC00519523,2012-03-22,0.02,73.0
10325,USC00519523,2012-03-23,0.0,72.0
10326,USC00519523,2012-03-24,0.0,75.0
10327,USC00519523,2012-03-25,0.0,71.0
10328,USC00519523,2012-03-26,0.03,73.0
10329,USC00519523,2012-03-27,0.02,70.0
10330,USC00519523,2012-03-28,0.18,69.0
10331,USC00519523,2012-03-29,0.0,70.0
10332,USC00519523,2012-03-30,0.0,72.0
10333,USC00519523,2012-03-31,0.0,74.0
10334,USC00519523,2012-04-01,0.0,75.0
10335,USC00519523,2012-04-02,0.0,70.0
10336,USC00519523,2012-04-03,0.0,72.0
10337,USC00519523,2012-04-04,0.0,72.0
10338,USC00519523,2012-04-05,0.0,73.0
10339,USC00519523,2012-04-06,0.0,73.0
10340,USC00519523,2012-04-07,0.03,73.0
10341,USC00519523,2012-04-08,0.0,75.0
10342,USC00519523,2012-04-09,0.12,71.0
10343,USC00519523,2012-04-10,0.01,69.0
10344,USC00519523,2012-04-11,0.1,71.0
10345,USC00519523,2012-04-12,0.0,72.0
10346,USC00519523,2012-04-13,0.0,66.0
10347,USC00519523,2012-04-14,0.0,75.0
10348,USC00519523,2012-04-15,0.08,74.0
10349,USC00519523,2012-04-16,0.0,73.0
10350,USC00519523,2012-04-17,0.0,73.0
10351,USC00519523,2012-04-18,0.0,73.0
10352,USC00519523,2012-04-19,0.0,73.0
10353,USC00519523,2012-04-20,0.0,73.0
10354,USC00519523,2012-04-21,0.0,73.0
10355,USC00519523,2012-04-22,0.1,69.0
10356,USC00519523,2012-04-23,0.1,72.0
10357,USC00519523,2012-04-24,0.0,72.0
10358,USC00519523,2012-04-25,0.02,71.0
10359,USC00519523,2012-04-26,0.0,73.0
10360,USC00519523,2012-04-27,0.13,69.0
10361,USC00519523,2012-04-28,0.0,76.0
10362,USC00519523,2012-04-29,0.0,74.0
10363,USC00519523,2012-04-30,0.0,74.0
10364,USC00519523,2012-05-01,0.0,73.0
10365,USC00519523,2012-05-02,0.0,72.0
10366,USC00519523,2012-05-03,0.06,75.0
10367,USC00519523,2012-05-04,0.01,74.0
10368,USC00519523,2012-05-05,0.1,76.0
10369,USC00519523,2012-05-06,0.02,73.0
10370,USC00519523,2012-05-07,0.0,74.0
10371,USC00519523,2012-05-08,0.0,77.0
10372,USC00519523,2012-05-09,0.0,75.0
10373,USC00519523,2012-05-10,0.0,76.0
10374,USC00519523,2012-05-11,0.0,77.0
10375,USC00519523,2012-05-12,0.0,79.0
10376,USC00519523,2012-05-13,0.0,77.0
10377,USC00519523,2012-05-14,0.0,76.0
10378,USC00519523,2012-05-15,0.0,66.0
10379,USC00519523,2012-05-16,0.0,72.0
10380,USC00519523,2012-05-17,0.01,74.0
10381,USC00519523,2012-05-18,0.0,74.0
10382,USC00519523,2012-05-19,0.0,76.0
10383,USC00519523,2012-05-20,0.0,77.0
10384,USC00519523,2012-05-21,0.0,75.0
10385,USC00519523,2012-05-22,0.0,75.0
10386,USC00519523,2012-05-23,0.0,77.0
10387,USC00519523,2012-05-24,0.0,75.0
10388,USC00519523,2012-05-25,0.0,75.0
10389,USC00519523,2012-05-26,0.01,75.0
10390,USC00519523,2012-05-27,0.01,78.0
10391,USC00519523,2012-05-28,0.0,78.0
10392,USC00519523,2012-05-29,0.0,74.0
10393,USC00519523,2012-05-30,0.0,73.0
10394,USC00519523,2012-05-31,0.15,73.0
10395,USC00519523,2012-06-01,0.0,74.0
10396,USC00519523,2012-06-02,0.0,75.0
10397,USC00519523,2012-06-03,0.0,77.0
10398,USC00519523,2012-06-04,0.0,75.0
10399,USC00519523,2012-06-05,0.0,74.0
10400,USC00519523,2012-06-06,0.12,75.0
10401,USC00519523,2012-06-07,0.0,74.0
10402,USC00519523,2012-06-08,0.0,75.0
10403,USC00519523,2012-06-09,0.0,73.0
10404,USC00519523,2012-06-10,0.0,75.0
10405,USC00519523,2012-06-11,0.0,76.0
10406,USC00519523,2012-06-12,0.01,76.0
10407,USC00519523,2012-06-13,0.01,76.0
10408,USC00519523,2012-06-14,0.0,79.0
10409,USC00519523,2012-06-15,0.0,74.0
10410,USC00519523,2012-06-16,0.0,78.0
10411,USC00519523,2012-06-17,0.0,80.0
10412,USC00519523,2012-06-18,0.0,75.0
10413,USC00519523,2012-06-19,0.25,72.0
10414,USC00519523,2012-06-20,0.25,72.0
10415,USC00519523,2012-06-21,0.0,74.0
10416,USC00519523,2012-06-22,0.0,78.0
10417,USC00519523,2012-06-23,0.1,76.0
10418,USC00519523,2012-06-24,0.0,77.0
10419,USC00519523,2012-06-25,0.51,72.0
10420,USC00519523,2012-06-26,0.19,72.0
10421,USC00519523,2012-06-27,0.15,73.0
10422,USC00519523,2012-06-28,0.0,75.0
10423,USC00519523,2012-06-29,0.06,79.0
10424,USC00519523,2012-06-30,0.0,81.0
10425,USC00519523,2012-07-01,0.0,78.0
10426,USC00519523,2012-07-02,0.0,76.0
10427,USC00519523,2012-07-03,0.2,76.0
10428,USC00519523,2012-07-04,0.0,75.0
10429,USC00519523,2012-07-05,0.13,77.0
10430,USC00519523,2012-07-06,0.07,79.0
10431,USC00519523,2012-07-07,0.07,76.0
10432,USC00519523,2012-07-08,0.01,81.0
10433,USC00519523,2012-07-09,0.0,75.0
10434,USC00519523,2012-07-10,0.0,79.0
10435,USC00519523,2012-07-11,0.0,75.0
10436,USC00519523,2012-07-12,0.0,74.0
10437,USC00519523,2012-07-13,0.0,78.0
10438,USC00519523,2012-07-14,0.02,82.0
10439,USC00519523,2012-07-15,0.0,80.0
10440,USC00519523,2012-07-16,0.01,76.0
10441,USC00519523,2012-07-17,0.02,78.0
10442,USC00519523,2012-07-18,0.02,77.0
